PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,Status,Master IC,,,
202410,1,111420409,62302010006,1730194657830,20,HEMAS PHARMACEUTICALS (PVT) LTD,ENFAGROW A + 4,ENFAGROW A+4/400/G/TIN/PRO VANILLA NUTRITIONL SUPPLEMENT /300/- SAVE,2450,400G,TIN,,1730194657830-hemas pharmaceuticals -pvt- ltd-enfagrow a - 4#3.png,-,,,,
202410,1,111420409,62302010006,1730194180192,20,HEMAS PHARMACEUTICALS (PVT) LTD,ENFAGROW A + 3,ENFAGROW A+3/400/G/TIN/PRO VANILLA NUTRITIONL SUPPLEMENT /300/- SAVE,2450,400G,TIN,,1730194180192-hemas pharmaceuticals -pvt- ltd-enfagrow a - 3#3.png,-,,,,
202410,1,111420409,62302010006,1730192929010,23,CIC HOLDINGS (PVT) LTD,ENSURE,ENSURE/400/G/TIN/GOLD ALMOND FLAVOUR,5765,400G,TIN,,1730192929010-cic holdings -pvt- ltd-ensure#3.png,-,,,,
202410,1,41410681,23201010008,1730250870300,45,SHAW WALLACE CEYLON LTD,RENUKA THICK COCONUT MILK,RENUKA\400\ML\TIN\REAL THICK COCONUT MILK\SHAW WALLACE CEYLON LTD,230,400ML,TIN,,1730250870300-shaw wallace ceylon ltd-renuka thick coconut milk#3.png,-,,,,
202410,1,275048,11103010004,1728630301758,9,PELWATTE DAIRY INDUSTRIES (PVT) LTD,PELWATTE,PELWATTE FULL CREAM MILK POWDER 400 GM PLPCH SAVE 50/=,1030,400 GM ,PLPCH,,1730250870300-shaw wallace ceylon ltd-renuka thick coconut milk#3.png,-,,,,
202410,1,100713583,83201010012,1730180297007,6,CEYLON BISCUITS LIMITED,MUNCHEE CAROLS,MUNCHEE/85/GM/CAROLS COOKIES NEW LOOK AND TASTE /PLPCH ,100,85GM,PLPCH ,,1730180297007-ceylon biscuits limited-munchee carols#3.png,-,,,,
202410,1,100713583,83201010012,1730181510589,9,PURE DALE CEYLON (PVT) LTD,PUREDALE,PUREDALE/400/GM/FULL CREAM MILK POWDER/CDBOX ,910,400GM,CDBOX ,,1730181510589-pure dale ceylon -pvt- ltd-puredale#3.png,-,,,,
202410,1,100713583,83201010012,1730179415846,6,CEYLON BISCUITS LIMITED,MUNCHEE CAROLS,MUNCHEE/340/GM/CAROLS COOKIES NEW LOOK AND TASTE/PLPCH ,360,340GM,PLPCH ,,1730179415846-ceylon biscuits limited-munchee carols#3.png,-,,,,
202410,1,100713583,83201010012,1730181859488,9,PURE DALE CEYLON (PVT) LTD,PUREDALE,PUREDALE/125/GM/FULL CREAM MILK POWDER/PLPCH ,350,125GM,PLPCH ,,1730181859488-pure dale ceylon -pvt- ltd-puredale#3.png,-,,,,
202410,1,118462603,19259010001,1730094457991,13,DELMAR LANKA PVT LTD,CALIN BABY,CALIN BABY SOAP OLIVE 65GM,90,65GM,CDBOX,,1730181859488-pure dale ceylon -pvt- ltd-puredale#3.png,-,,,,
202410,1,43980579,11201010002,1730108375202,28,NEW MALINDU PRODUCTS(PVT)LTD,NEW MALINDU,NEW MALINDU CHILLI FLAKES/100GM/PLPCH,148,100GM,PLPCH,,1730108375202-new malindu products-pvt-ltd-new malindu#3.png,-,,,,
202410,1,113828824,12785010001,1730112516650,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,CHANDANALEPA/75 GM/CDBOX/KOHOMBX AYURVEDA SOAP,220,75 GN,CDBOX,,1730112516650-sanjeewaka ayurvedic products-chandanalepa#3.png,-,,,,
202410,1,101063682,20566010001,1729585446645,25,HEMAS MARKETING,FEMS,FEMS/10/NO/PLPCH/3X PROTECTION COTTON FEEL WINGS,270,10NO,PLPCH ,,1730112516650-sanjeewaka ayurvedic products-chandanalepa#3.png,-,,,,
202410,1,112788227,21087010012,1730104693330,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA ,CHANDANALEPA/75/GM/CD BOX/KOHOMBA SOAP/SANJEEWAKA AYURVEDIC PRODUCTS,220,75 GM,CD BOX ,,1730104693330-sanjeewaka ayurvedic products-chandanalepa #3.png,-,,,,
202410,1,112788227,21087010012,1730094848711,19,UNILEVER SRI LANKA LTD,AYUSH ,AYUSH /15/GM/CD BOX/NATURAL GLOW & PROTECT/UNILEVER SRI LANKA LTD,235,15 GM,CD BOX ,,1730094848711-unilever sri lanka ltd-ayush #3.png,-,,,,
202410,1,112788227,21087010012,1730095981035,13,UNILEVER SRI LANKA LTD,AYUSH ,AYUSH /70/GM/ CD BOX/PURIFYING WELLNESS WITH KOHOMBA PANCHAVALKADI/UNILEVER SRI LANKA LTD,125,70 GM,CD BOX ,,1730095981035-unilever sri lanka ltd-ayush #3.png,-,,,,
202410,1,112788227,21087010012,1730096509909,13,UNILEVER SRI LANKA LTD,AYUSH ,AYUSH/70/GM/CD BOX/EXFOLIATING WELLNESS WITH VENIVAL ALMOND OIL AND COCONUT SHELL POWDER /UNILEVER SRI LANKA LTD,175,70 GM,CD BOX ,,1730096509909-unilever sri lanka ltd-ayush #3.png,-,,,,
202410,1,112788227,21087010012,1730104831391,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA ,CHANDANALEPA /75/GM/CD BOX/VENIVAL  AYURVEDA SOAP/SANJEEWAKA AYURVEDIC PRODUCTS,220,75 GM,CD BOX ,,1730104831391-sanjeewaka ayurvedic products-chandanalepa #3.png,-,,,,
202410,1,112788227,21087010012,1730094610042,19,UNILEVER SRI LANKA LTD,AYUSH ,AYUSH/15/GM/CD BOX/ANTI MARK & OLI CONTROL/ UNILEVER SRI LANKA LTD,235,15 GM,CD BOX ,,1730094610042-unilever sri lanka ltd-ayush #3.png,-,,,,
202410,1,112788227,21087010012,1730096257442,13,UNILEVER SRI LANKA LTD,AYUSH ,AYUSH/70/GM/CD BOX/GLOWING RADIANCE WITH SANDALWOOD KUMKUMADI TAILAM AND SAFFRON/UNILEVER SRI LANKA LTD,125,70 GM,CD BOX ,,1730096257442-unilever sri lanka ltd-ayush #3.png,-,,,,
202410,1,112788227,21087010012,1730175279419,23,NESTLE LANKA,NESTOMALT,NESTOMALT/400/GM/CD BOX/1 ST CUP MALTED FOOD/+FREE MAGGI PAPARE KOTTU 75 GM/NESTLE LANKA,780,400 GM,CD BOX ,,1730175279419-nestle lanka-nestomalt#3.png,-,,,,
202410,1,38138605,11101010029,1730180451974,21,RECKITT BENCKISER (LANKA) LTD,LYSOL,LYSOL/500ML/PLBOT/TRIPLE GERM ACTION CITRONELLA+FREE HARPIC 10X 200ML ,500,500ML,PLBOT,,1730180451974-reckitt benckiser -lanka- ltd-lysol#3.png,-,,,,
202410,1,38138605,11101010029,1730181534811,21,UNILEVER SRI LANKA LTD,VIM,VIM/500ML/PLBOT/LIME FRESH DISHWASH LIQUID SAVE/-50,375,500ML,PLBOT,,1730181534811-unilever sri lanka ltd-vim#3.png,-,,,,
202410,1,38138605,11101010029,1730180857862,21,RECKITT BENCKISER (LANKA) LTD,LYSOL,LYSOL/500ML/PLBOT/TRIPLE GERM ACTION+FREE 10X HARPIC 200ML ,0,500ML,PLBOT,Delete the Item,1730180857862-reckitt benckiser -lanka- ltd-lysol#3.png,-,,,,
202410,1,38138605,11101010029,1730181009523,21,RECKITT BENCKISER (LANKA) LTD,LYSOL,LYSOL/500ML/PLBOT/TRIPLE GERM ACTION FLORAL+FREE HARPIC 10X 200ML,500,500ML,PLBOT,,1730181009523-reckitt benckiser -lanka- ltd-lysol#3.png,-,,,,
202410,1,8159086,17801010001,1729749842254,6,CEYLON BISCUITS LIMITED,CAROL,MUNCHEE/85/GM/CAROL COOKIES/PLPCH ,100,85GM,PLPCH,,1730181009523-reckitt benckiser -lanka- ltd-lysol#3.png,-,,,,
202410,1,8146156,11104010003,1728971433813,25,HEMAS MANUFACTURING PVT LTD,FEMS,FEMS\10NO (1 PACK)\EWRPK \DRYTEX WINGS 3X PROTECTION ,270,10NO (1 PACK),EWRPK ,,1730181009523-reckitt benckiser -lanka- ltd-lysol#3.png,-,,,,
202410,1,83966059,13086010001,1728884416349,6,CEYLON BISCUITS LIMITED,CAROL COOKIES,CBL MUNCHEE/85/GM/PLPCH/NEW LOOK AND TASTE CAROL COOKIES,100,85 GM,PLPCH,,1730181009523-reckitt benckiser -lanka- ltd-lysol#3.png,-,,,,
202410,1,793481,20600010001,1730181348588,23,NESTLE LANKA,NESTOMALT,NESTOMALT/400/GM/CDBOX/1ST CUP MALTED FOOD DRINK/MAGGI PAPARE KOTTU 75GM FREE PACK,780,175GM,CDBOX ,,1730181348588-nestle lanka-nestomalt#3.png,-,,,,
202410,1,111619781,18688010001,1730175738714,13,HEMAS MARKETING,GOYA,GOYA/70/G/CD BOX/RUBY RED,90,70G,CD BOX,,1730175738714-hemas marketing-goya#3.png,-,,,,
202410,1,115898349,21307010003,1730206035331,43,GRANDEUR FOOD SOLUTIONS (PVT) LTD,CRYING THIGER,CRYING THIGER\740\ML\PLBT \ SIRACHA SAUCE ,3950,740 ML,PLBT ,,1730206035331-grandeur food solutions -pvt- ltd-crying thiger#3.png,-,,,,
202410,1,115898349,21307010003,1730206466323,43,GRANDEUR FOOD SOLUTIONS (PVT) LTD,ROYAL ARM ,ROYAL ARM \200\G\GLBT \ SRIRACHA SAUCE ,1250,200 G,GLBT ,,1730206466323-grandeur food solutions -pvt- ltd-royal arm #3.png,-,,,,
202410,1,115898349,21307010003,1730204951329,45,MARINA FOODS (PVT) LTD ,MARINA,MARINA\400\ML\TIN \COCONUT CREAM ,410,400 ML,TIN,,1730204951329-marina foods -pvt- ltd -marina#3.png,-,,,,
202410,1,115898349,21307010003,1730205243137,45,SHAW WALLACE CEYLON LTD,RENUKA ,RENUKA\1000\ML\TPK\ COCONUT MILK ,690,1000 ML,TPK,,1730205243137-shaw wallace ceylon ltd-renuka #3.png,-,,,,
202410,1,115898349,21307010003,1730206336982,43,GRANDEUR FOOD SOLUTIONS (PVT) LTD,ROYAL ARM ,ROYAL ARM \180\G\GLBT \PERI PERI SAUCE ,1250,180 G,GLBT ,,1730206336982-grandeur food solutions -pvt- ltd-royal arm #3.png,-,,,,
202410,1,115898349,21307010003,1730205155251,45,SHAW WALLACE CEYLON LTD,RENUKA ,RENUKA\400\ML\TIN \REAL THICK COCONUT MILK ,390,400 ML,TIN,,1730205155251-shaw wallace ceylon ltd-renuka #3.png,-,,,,
202410,1,115898349,21307010003,1730206130531,43,GRANDEUR FOOD SOLUTIONS (PVT) LTD,CRYING THIGER,CRYING THIGER\200\ML\PLBT \ SIRACHA SAUCE ,1250,200 ML,PLBT ,,1730206130531-grandeur food solutions -pvt- ltd-crying thiger#3.png,-,,,,
202410,1,8153645,13761010001,1729764138367,13,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA,KHOMBA/67/GM/EWRPK/LEMONGRASS FOR A PLAYFUL CITRUSY SENSATION ,100,67GM,EWRPK ,,1730206130531-grandeur food solutions -pvt- ltd-crying thiger#3.png,-,,,,
202410,2,117663851,20618020001,1730190029250,2,RICH COOL PVT,RICH COOL,RICH COOL/185ML/CUP/APPLE/,50,185ML,CUP,,1730190029250-rich cool pvt-rich cool#3.png,-,,,,
202410,2,117663851,20618020001,1729921832821,2,CHAMILA MILK PRODUCT ,CS DAILY ,CS / DAILY /200ML/CUP/ORENGE DRINK ,50,200ML,CUP,,1730190029250-rich cool pvt-rich cool#3.png,-,,,,
202410,1,117663851,20618010001,1729834804687,23,NESTLE LANKA,NESTOMALT,NESTOMALT/400G/CD BOX/FREE MAGGI PAPARE KOTTU 75G,780,400G,CD BOX,,1730190029250-rich cool pvt-rich cool#3.png,-,,,,
202410,1,87691103,13772010001,1728639032543,23,NESTLE LANKA,NESTOMALT,NESTOMALT/400/GM/CDBOX/1ST CUP MALTED FOOD + FREE MAGGI/75/GM/PLPCH/PAPARE KOTTU,780,400 GM,CDBOX ,,1730190029250-rich cool pvt-rich cool#3.png,-,,,,
202410,1,87691103,13772010001,1730176799426,28,SANDARU PRODUCTS,SANDARU,SANDARU/1000/GM/PLPCH/CHILI POWDER,1500,1000 GM,PLPCH ,,1730176799426-sandaru products-sandaru#3.png,-,,,,
202410,1,87691103,13772010001,1730177173691,12,R FOOD PRODUCTS PVT LTD,BALANGODA,BALANGODA/50/GM/PLPCH/CEYLON TEA,160,50 GM,PLPCH ,,1730177173691-r food products pvt ltd-balangoda#3.png,-,,,,
202410,1,135836240,62402010009,1730183006033,17,SINETH PRODUCTS ,HIGHLION,HIGHLION/80/GM/PLCUP/VANILLA ,80,80 GM,PLCUP,,1730183006033-sineth products -highlion#3.png,-,,,,
202410,1,36093703,12208010018,1730182160202,39,PIDILITE LANKA PRIVATE LIMITED,CHEMIFIX,CHEMIFIX/2/KG/PLBT/GENERAL PURPOSE ADHESIVE,3470,2KG,PLBT,Invoices not available,1730182160202-pidilite lanka private limited-chemifix#3.png,-,,,,
202410,1,60679110,20268010002,1730178395056,17,REAL MILK PRODUCTS,REAL LIFE,REAL LIFE/80/GM/PLCUP/SET YOGHURT,80,80GM,PLCUP,,1730178395056-real milk products-real life#3.png,-,,,,
202410,1,117663651,20616010001,1730175748832,28,N LION GROUP,MAGAM,MAGAM /25G/POCH /PEPPER POWDER ,90,25G,POCH ,,1730175748832-n lion group-magam#3.png,-,,,,
202410,1,117663651,20616010001,1730175874875,28,N LION GROUP,MAGAM,MAGAM /50G/POCH PACK /TERMERC POWDER ,270,50G,POCH ,,1730175874875-n lion group-magam#3.png,-,,,,
202410,1,53901742,20554010001,1729585446645,25,HEMAS MARKETING,FEMS,FEMS/10/NO/PLPCH/3X PROTECTION COTTON FEEL WINGS,270,10NO,PLPCH ,,1730175874875-n lion group-magam#3.png,-,,,,
202410,2,90345002,19233020002,1730025665902,2,THE COCA COLA COMPANY ,KINLEY ,KINLEY SODA/ PET /750ML/ ,0,750ML,PBT,Delete the Item,1730025665902-the coca cola company -kinley #3.png,-,,,,
202410,1,113830155,81301010012,1730095160770,21,KMT TRADERS ,KMT ,KMT/500/ML/PLBOT/BRIGHT LIFE DISHWASH ,391,500ML,PLBOT ,,1730095160770-kmt traders -kmt #3.png,-,,,,
202410,1,113830155,81301010012,1730093292762,39,ATLAS AXILLIA CO. (PVT) LTD,ATLAS,ATLAS/1/NO/SHARP FINE WRITING 0.7,25,1NO,,,1730093292762-atlas axillia co- -pvt- ltd-atlas#3.png,-,,,,
202410,1,53598577,19275010001,1729061157420,23,NESTLE LANKA,NESTOMALT,NESTOMALT/400/G/CDBOX/1ST CUP MALTED FOOD/WITH MAGGI PAPARE KOTTU 75G FREE,780,400G ,CDBOX ,,1730093292762-atlas axillia co- -pvt- ltd-atlas#3.png,-,,,,
202410,1,131555648,14572010001,1729757950275,13,SIDDHALEPA AYURVEDA EXPORTS,KEKULU,"KEKULU/70/GM/CDB/KING COCONUT OIL, LOTHSUMBULU, ALOE VERA/SAVE RS.15/=",130,70GM ,CDB,,1730093292762-atlas axillia co- -pvt- ltd-atlas#3.png,-,,,,
202410,5,10231,42050002,1730093466413,38,MAHAWELI HOLDING (PVT) LTD,MAHAWELI NC THINNER,LANKEM /1/LT/PLCAN/MAHAWELI SPECIAL/NC THINNER,1420,1LT,PLCAN,,1730093466413-mahaweli holding -pvt- ltd-mahaweli nc thinner#3.png,-,,,,
202410,1,45067456,11106010003,1729497358831,23,NESTLE LANKA,NESTOMALT,NESTOMALT/400/G/CD BOX/1ST CUP MALTED FOOD + MAGGI PAPARE KOTTU NOODLES ,780,400G,CD BOX ,,1729497358831-nestle lanka-nestomalt#3.png,-,,,,
202410,1,45067456,11106010003,1729497063184,9,PELWATTE DAIRY INDUSTRIES (PVT) LTD,PELWATTE,PELWATTE/PLPCH/400/G/FULL CREAM MILK POWDER SAVE 50/-,1030,400G,PLPCH ,,1729497063184-pelwatte dairy industries -pvt- ltd-pelwatte#3.png,-,,,,
202410,1,8148794,12201010006,1729156564734,26,UNILEVER SRI LANKA LTD,SUNSILK ,SUNSILK/180/ML/PLASTIC BOTTLE/KERATIN STRAIGHT SHAMPOO WITH KERATIN AND ORGAN OIL,550,180 ML,PLASTIC  BOTTLE ,,1729497063184-pelwatte dairy industries -pvt- ltd-pelwatte#3.png,-,,,,
202410,1,8148794,12201010006,1729044991254,30,HEMAS MARKETING,GALAXY BY GOLD,GALAXY BY GOLD/50/ML/ CD BOX /SPECIAL EDITION ,990,50 ML,CD BOX,,1729497063184-pelwatte dairy industries -pvt- ltd-pelwatte#3.png,-,,,,
202410,1,8144212,10590010001,1730101478744,13,UNILEVER SRI LANKA LTD,AYUSH,"AYUSH/70/G/CDBOX/GLOWING RADIANCE FOR GLOWING RADIANT SKIN WITH SANDALWOOD,KUMKUMADI TAILAM AND SAFFRON",125,70G,CDBOX,,1730101478744-unilever sri lanka ltd-ayush#3.png,-,,,,
202410,1,275596,13305010002,1730094467686,13,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL VOLIN,VENDOL VOLIN/75/G/CDBOX/PROTEIN SOAP WITH VENIVEL OIL FOR GOLDEN COMPLEXION,90,75G,CDBOX ,,1730094467686-godakanda herbals -pvt- ltd - -vendol lanka--vendol volin#3.png,-,,,,
202410,1,275596,13305010002,1730099552139,6,CEYLON BISCUITS LIMITED,MUNCHEE,MUNCHEE\85\G\POUCH\CAROL COOKIES,100,85G,POUCH,,1730099552139-ceylon biscuits limited-munchee#3.png,-,,,,
202410,1,275596,13305010002,1730097112962,16,SAMPATH SUPER TRADING CO. PVT LTD,SAMPATH FINELIGHT,SAMPATH FINELIGHT/110/G/EWRPK/LEMON LAUNDRY SOAP,110,110G,EWRPK ,,1730097112962-sampath super trading co- pvt ltd-sampath finelight#3.png,-,,,,
202410,1,275596,13305010002,1730106398918,12,CEYLON CHATEAU,RAJA KAHATA,RAJA KAHATA\100\G\POUCH \BUDGET PACK TEA,195,100G ,POUCH,,1730106398918-ceylon chateau-raja kahata#3.png,-,,,,
202410,1,275596,13305010002,1730098560271,43,LION FRUIT PRODUCTS PVT LTD,LION,LION/1/L/PLCAN/TOMATO SAUCE ,550,1L,PLCAN,,1730098560271-lion fruit products pvt ltd-lion#3.png,-,,,,
202410,1,275596,13305010002,1730100676197,45,NESTLE LANKA,MAGGI ,MAGGI/25/G/POUCH/REAL COCONUT MILK POWDER,90,25G,POUCH,,1730100676197-nestle lanka-maggi #3.png,-,,,,
202410,1,43732862,62401010001,1730092898411,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS BABY PURE & GENTLE CHOOTY PACK BABY SOAP WITH OLIVE OIL & MOIST. CREAM 70GM FREE PEARS BABY PURE & GENTLE BABY SHOP WITH OILVE OIL & MOIST. CREAM 70GM,100,70GM,CDBOX,,1730092898411-unilever sri lanka ltd-pears baby#3.png,-,,,,
202410,1,43732862,62401010001,1730096877417,23,NESTLE LANKA LIMITED ,NESTOMALT ,NESTOMALT 1 ST CUP MALTED FOOD 400 GM/ FREE MAGGI PAPARE KOTTU STYLE 75GM,780,400GM,CDBOX,,1730096877417-nestle lanka limited -nestomalt #3.png,-,,,,
202410,1,43732862,62401010001,1730094457991,13,DELMAR LANKA PVT LTD,CALIN BABY,CALIN BABY SOAP OLIVE 65GM,90,65GM,CDBOX,,1730094457991-delmar lanka pvt ltd-calin baby#3.png,-,,,,
202410,1,43732862,62401010001,1730093309384,13,THE SWADEHI INDUSTRIAL WORKS PLC,KHOMBA BABY,SWADEHI KHOMBA  LEMONGRASS FOR A PLAYFUL CITRUSY SENSATION 67GM,100,67GM,PLPCH,,1730093309384-the swadehi industrial works plc-khomba baby#3.png,-,,,,
202410,1,43732862,62401010001,1730094309433,13,GODAKANDA HERBALS (PVT) LTD ,VENDOL VENIVEL ,"VENDOL VENIVAL TURMERIC, VENIVEL, MARGOSA, SANDALWOOD WITH ALOE VERA 85GM",120,85GM,CDBOX,,1730094309433-godakanda herbals -pvt- ltd -vendol venivel #3.png,-,,,,
202410,1,115372421,14169010001,1730108042078,39,PRINT EXCEL PVT LTD,RATHNA,RATHNA/80(A4)/PGS/EXERCISE BOO?,230,80PGS,,,1730108042078-print excel pvt ltd-rathna#3.png,-,,,,
202410,4,71123078,14266040001,1730099201732,4,RASODA DAIRIES (PVT) LTD,RASODA VANILLA,RASODA/4000/ML/PLTUB/VENILLA ICE CREAM ,1770,4000ML,PLTUB,MRP Increase,1730099201732-rasoda dairies -pvt- ltd-rasoda vanilla#3.png,-,,,,
202410,1,71195258,14266010001,1730092832405,13,UNILEVER SRI LANKA LTD,AYUSH ,"AYUSH/70/GM/CDBOX/GLOWING RADIANCE FOR GLOWING RADIANT SKIN WITH SANDALWOOD, KUMKUMADI TAILAM AND SAFFROON",125,70GM ,CDBOX ,,1730092832405-unilever sri lanka ltd-ayush #3.png,-,,,,
202410,1,71195258,14266010001,1730093069430,13,UNILEVER SRI LANKA LTD,AYUSH ,"AYUSH/70/GM/CDBOX/PURIFYING WELLNESS FOR SKIN PROTECTION WITH KOHOMBA,PANCHAVALKADI TAILAM AND MINT",125,70GM ,CDBOX ,,1730093069430-unilever sri lanka ltd-ayush #3.png,-,,,,
202410,1,71195258,14266010001,1730089962019,39,RAVI HANSI ENTERPRISES ,HYFIX,HYFIX/17.5/ML/PLBOT/LIQUID GLU,70,17.5ML,PLBOT ,,1730089962019-ravi hansi enterprises -hyfix#3.png,-,,,,
202410,1,47572086,20768010001,1730094500818,13,NATURE'S BEAUTY CREATIONS LTD,CHAMPION,CHAMPION/65?2/GM/EWPRK/RED ENERGY ,170,130GM ,EWPRK ,,1730094500818-nature-s beauty creations ltd-champion#3.png,-,,,,
202410,1,47572086,20768010001,1730094324683,10,VERONA FOOD PRODUCTS ,VERONA ,VERONA/50/GM/PLPCH/CHICKEN FLV SOYA MEAT/VERONA CEYLON FOOD PRODUCTS ,80,50GM,PLPCH ,,1730094324683-verona food products -verona #3.png,-,,,,
202410,1,41967140,12204010001,1729830609463,6,CEYLON BISCUITS LIMITED,MUNCHEE,MUNCHEE/50/GM/PLPCH/RINGO SHORTIES,50,50GM,PLPCH,,1729830609463-ceylon biscuits limited-munchee#3.png,-,,,,
202410,1,41967140,12204010001,1729834745947,9,PELWATTE DAIRY INDUSTRIES (PVT) LTD,PELWATTE,PELWATTE/400/GM/PLPCH/FULL CREAM MILK POWDER+SAVE RS.50,1030,400GM,PLPCH,,1729834745947-pelwatte dairy industries -pvt- ltd-pelwatte#3.png,-,,,,
202410,1,41967140,12204010001,1730088617920,17,PELWATTE DAIRY INDUSTRIES (PVT) LTD,PELWATTE,PELWATTE/180/ML/PLBT/DRINKING YOGHURT VANILLA FLAVOUR,160,180ML,PLBT,,1730088617920-pelwatte dairy industries -pvt- ltd-pelwatte#3.png,-,,,,
202410,1,41967140,12204010001,1729484569361,15,UNILEVER SRI LANKA LTD,RIN,RIN/200/GM/PLPCH/REFRESH LEMON & ROSE DETERGENT POWDER,80,200GM,PLPCH,,1730088617920-pelwatte dairy industries -pvt- ltd-pelwatte#3.png,-,,,,
202410,1,41967140,12204010001,1729833157199,12,UDARATA TEA CENTER,TALAWAKELLE,THALAWAKELLE/50/GM/PLPCH/TEA HIGH GROWN,80,50GM,PLPCH,,1729833157199-udarata tea center-talawakelle#3.png,-,,,,
202410,1,41967140,12204010001,1729230561779,6,CEYLON BISCUITS LIMITED,MUNCHEE,MUNCHEE/85/GM/PLPCH/CAROL COOKIES,100,85GM,PLPCH,,1729833157199-udarata tea center-talawakelle#3.png,-,,,,
202410,1,41967140,12204010001,1729833402427,12,UDARATA TEA CENTER,THALAWAKELLE,THALAWAKELLE/100/GM/PLPCH/TEA HIGH GROWN,150,100GM,PLPCH,,1729833402427-udarata tea center-thalawakelle#3.png,-,,,,
202410,1,117663836,20616010007,1730095156699,13,UNILEVER SRI LANKA LTD,AYUSH,AYUSH/70G/CD BOX/PURIFUNG WELLNESS/,125,70G,CD,,1730095156699-unilever sri lanka ltd-ayush#3.png,-,,,,
202410,1,117663836,20616010007,1730095017602,13,UNILEVER SRI LANKA LTD,AYUSH,AYUSH/70G/CD BOX/GLOWING RADIANCE,125,70G,CD,,1730095017602-unilever sri lanka ltd-ayush#3.png,-,,,,
202410,1,117663836,20616010007,1730094832958,13,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL HERBAL,VENDOL VENIVAL/85G/CD BOX/TURMERIC VENIVAL /SAVE30/-,120,85G,CD,,1730094832958-godakanda herbals -pvt- ltd - -vendol lanka--vendol herbal#3.png,-,,,,
202410,1,43124261,11101010139,1730092292553,19,4,4 EVER,4 EVER/30G/CDBOX/GOLD BB+ CREAM,0,30G,CDBOX,Delete the Item,1730092292553-4-4 ever#3.png,-,,,,
202410,1,43124261,11101010139,1730092506024,19,4 EVER SKIN NATURALS (PVT) LTD,4 EVER SKIN NATURALS,4 EVER SKIN NATURALS/30G/CDBOX/GOLD BB+ CREAM ,950,30G,CDBOX,,1730092506024-4 ever skin naturals -pvt- ltd-4 ever skin naturals#3.png,-,,,,
202410,1,118114137,20616010008,1730089873367,13,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA ,KHOMBA /67G/POCH /LEMONGRASS/,100,67G,POCH ,,1730089873367-swadeshi industrial works ltd-khomba #3.png,-,,,,
202410,1,62765101,20579010001,1729832035388,6,CEYLON BISCUITS LIMITED,MUNCHEE ,MUNCHEE/85/G/PLPCH/CAROL COOKIES,100,85G,PLPCH ,,1729832035388-ceylon biscuits limited-munchee #3.png,-,,,,
202410,1,8161346,18777010002,1729755478833,24,CHINESE PARKVIEW HOTELS PVT LTD,PARKVIEW/,PARKVIEW/400/GM/NOODLES/PLCH,320,400GM,PLCH,,1729755478833-chinese parkview hotels pvt ltd-parkview-#3.png,-,,,,
202410,1,111681224,31201010001,1728640665538,13,SIDDHALEPA AYURVEDA EXPORTS,KEKULU,"KEKULU/70/GM/CDB/KING COCONUT OIL, SANDALWOOD, AROODA, JASMINE, KOKUM POTHU/SAVE RS.15/=",130,70GM ,CDB,,1729755478833-chinese parkview hotels pvt ltd-parkview-#3.png,-,,,,
202410,1,111681224,31201010001,1730007522084,39,NARAH COMPUTER FORMS,TEN,TEN/1/NO/DRAWING BOOK 40PGS MEDIUM SIZE ,140,1NO,,,1730007522084-narah computer forms-ten#3.png,-,,,,
202410,1,111681224,31201010001,1729418144465,13,UNILEVER SRI LANKA LTD,LEVER AYUSH,"LEVER AYUSH/70/GM/CDB/KOHOMBA, PANCHAVALKADI TAILAM & MINT PURIFYING WELLNESS FOR SKIN PROTECTION ",125,70GM ,CDB,,1730007522084-narah computer forms-ten#3.png,-,,,,
202410,1,111681224,31201010001,1729418275583,13,UNILEVER SRI LANKA LTD,LEVER AYUSH,"LEVER AYUSH/70/GM/CDB/SANDALWOOD, KUMKUMADI TAILAM & SAFFRON GLOWING RADIANCE ",125,70GM ,CDB,,1730007522084-narah computer forms-ten#3.png,-,,,,
202410,1,111681224,31201010001,1730007701059,39,NARAH COMPUTER FORMS,TEN,TEN/1/NO/EXERCISE BOOK 40 PGS A4,65,1NO,,,1730007701059-narah computer forms-ten#3.png,-,,,,
202410,1,41968555,12102010010,1729493676651,14,SMITHKLINE BEECHAM PVT LTD,SENSODYNE,SENSODYNE SENSITIVE/SOFT/01 NO,195,01 NO,01 NO,,1730007701059-narah computer forms-ten#3.png,-,,,,
202410,1,133670162,14593010001,1729927515840,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA BABY,CHANDANALEPA BABY/70/GM/CDB/RATHMAL & POKURU WADA,140,70GM ,CDB,,1729927515840-sanjeewaka ayurvedic products-chandanalepa baby#3.png,-,,,,
